0.0806763624	-0.3439654264	0
0.0800719302	-0.3440886203	0.0020105172
0.078858599	-0.3443147244	0.004020422
0.0782381067	-0.3443663126	0.0060291022
0.0776099704	-0.3443825985	0.0080359458
0.0769743796	-0.3443635786	0.0100403416
0.0763315254	-0.3443092607	0.012041679
0.0756816014	-0.3442196637	0.0140393484
0.0750248032	-0.3440948176	0.0160327412
0.074361328	-0.3439347634	0.0180212504
0.073691375	-0.3437395533	0.0200042701
0.0730151452	-0.3435092505	0.0219811963
0.0729318042	-0.3431171621	0.0239514268
0.0722431067	-0.3428181096	0.0259143615
0.0715486835	-0.3424842305	0.0278694024
0.0714457376	-0.3419914564	0.029815954
0.0707397822	-0.3415894877	0.0317534234
0.0700286652	-0.3411530555	0.0336812204
0.069907094	-0.340560807	0.0355987578
0.0691854062	-0.3400571358	0.0375054514
0.0690516004	-0.3393994594	0.0394007205
0.0683199563	-0.3388292269	0.0412839878
0.0681743056	-0.3381068797	0.0431546796
0.0674333292	-0.3374708459	0.045012226
0.0672762347	-0.3366846651	0.0468560613
0.0671128588	-0.3358670486	0.0486856238
0.0663584324	-0.335134573	0.0505003561
0.0661841804	-0.334254536	0.0522997056
0.0660038554	-0.3333438281	0.054083124
0.0652372601	-0.3325170937	0.0558500683
0.0650466511	-0.3315455514	0.0576
0.0648501914	-0.3305441879	0.0593323862
0.0640727334	-0.3296256382	0.0610466992
0.0638666042	-0.3285651949	0.0627424168
0.0636548594	-0.3274758625	0.0644190225
0.0634375637	-0.3263579729	0.0660760055
0.0632147831	-0.3252118665	0.0677128611
0.0629865857	-0.3240378924	0.0693290907
0.0627530408	-0.3228364082	0.070924202
0.0625142197	-0.32160778	0.072497709
0.0622701951	-0.320352382	0.0740491326
0.0620210412	-0.3190705966	0.0755780001
0.0617668341	-0.3177628142	0.0770838459
0.0615076511	-0.3164294332	0.0785662111
0.0612435711	-0.3150708598	0.0800246443
0.0609746747	-0.3136875078	0.0814587012
0.0607010438	-0.3122797985	0.082867945
0.0604227616	-0.3108481609	0.0842519464
0.0606798138	-0.3092875957	0.0856102839
0.0603899054	-0.3078099204	0.0869425436
